transaction_id,account_id,txn_date,txn_time,txn_type,channel,amount,currency,balance_after,merchant,description,is_flagged
7000232,100014,2025-11-25,16:00:00,Loan EMI,Internet Banking,43700.73,NPR,-29485.73,,Loan EMI auto-debit,False
7000245,100014,2025-11-28,18:45:00,Transfer Out,POS,54297.11,NPR,-83782.84,,Outgoing fund transfer,False
7000237,100014,2025-12-07,14:15:00,Loan EMI,Internet Banking,37843.02,NPR,-121625.86,,Loan EMI auto-debit,False
7000241,100014,2026-01-03,09:00:00,Transfer In,ATM,15194.08,NPR,-106431.78,,Incoming fund transfer,False
7000253,100014,2026-01-06,12:45:00,Loan EMI,Internet Banking,12614.81,NPR,-119046.59,,Loan EMI auto-debit,False
7000250,100014,2026-01-08,09:45:00,Transfer In,Mobile App,29146.63,NPR,-89899.96,,Incoming fund transfer,False
7000234,100014,2026-01-11,09:15:00,Transfer Out,ATM,58919.2,NPR,-148819.16,,Outgoing fund transfer,False
7000230,100014,2026-02-10,15:00:00,Withdrawal,IVR,43555.32,NPR,-192374.48,Self,ATM cash withdrawal,False
7000235,100014,2026-02-25,22:30:00,Withdrawal,IVR,38138.66,NPR,-230513.14,Self,ATM cash withdrawal,False
7000249,100014,2026-03-18,20:15:00,Loan EMI,Internet Banking,6115.91,NPR,-236629.05,,Loan EMI auto-debit,False
7000242,100014,2026-03-19,09:45:00,Transfer In,POS,47865.68,NPR,-188763.37,,Incoming fund transfer,False
7000233,100014,2026-04-09,11:00:00,Loan EMI,Internet Banking,40906.25,NPR,-229669.62,,Loan EMI auto-debit,False
7000238,100014,2026-04-16,06:00:00,Loan EMI,Internet Banking,39574.3,NPR,-269243.92,,Loan EMI auto-debit,False
7000240,100014,2026-04-17,17:30:00,Interest Credit,Mobile App,52459.86,NPR,-216784.06,,Quarterly interest credit,False
7000236,100014,2026-05-07,06:00:00,Loan EMI,Internet Banking,44691.55,NPR,-261475.61,,Loan EMI auto-debit,False
7000244,100014,2026-05-16,13:30:00,Transfer Out,Branch,9302.86,NPR,-270778.47,,Outgoing fund transfer,False
7000239,100014,2026-05-18,18:15:00,Deposit,IVR,59287.83,NPR,-211490.64,Self,Cash deposit at branch counter,False
7000254,100014,2026-06-01,06:15:00,Fee,Internet Banking,182.61,NPR,-211673.25,,Monthly account maintenance fee,False
7000243,100014,2026-06-06,06:00:00,Loan EMI,Internet Banking,25830.68,NPR,-237503.93,,Loan EMI auto-debit,False
7000246,100014,2026-06-12,07:45:00,Interest Credit,ATM,72732.57,NPR,-164771.36,,Quarterly interest credit,False
7000252,100014,2026-06-28,09:15:00,Fee,Branch,107.46,NPR,-164878.82,,Monthly account maintenance fee,False
7000227,100014,2026-07-17,11:30:00,Transfer Out,IVR,62287.08,NPR,-227165.9,,Outgoing fund transfer,False
7000231,100014,2026-08-05,14:00:00,Transfer Out,Branch,46414.99,NPR,-273580.89,,Outgoing fund transfer,False
7000251,100014,2026-08-08,11:00:00,Transfer In,Branch,4505.44,NPR,-269075.45,,Incoming fund transfer,False
7000228,100014,2026-08-17,13:00:00,Transfer Out,Mobile App,12539.25,NPR,-281614.7,,Outgoing fund transfer,False
7000268,100015,2026-06-30,08:30:00,Transfer Out,Mobile App,10114.69,NPR,337980.11,,Outgoing fund transfer,False
7000264,100015,2026-07-03,14:30:00,Transfer Out,IVR,14520.6,NPR,323459.51,,Outgoing fund transfer,False
7000258,100015,2026-07-04,14:00:00,Withdrawal,ATM,3884.04,NPR,319575.47,Self,ATM cash withdrawal,False
7000255,100015,2026-07-06,08:30:00,Loan EMI,Internet Banking,11332.14,NPR,308243.33,,Loan EMI auto-debit,False
7000274,100015,2026-07-15,18:30:00,POS Purchase,POS,8496.8,NPR,299746.53,eSewa,Point-of-sale card purchase,False
7000273,100015,2026-07-17,20:30:00,Fee,IVR,222.41,NPR,299524.12,,Monthly account maintenance fee,False
7000279,100015,2026-07-17,17:45:00,Deposit,Mobile App,52189.53,NPR,351713.65,Self,Cash deposit at branch counter,False
7000256,100015,2026-07-21,16:15:00,Interest Credit,IVR,23726.31,NPR,375439.96,,Quarterly interest credit,False
7000281,100015,2026-07-21,11:45:00,Interest Credit,IVR,44967.42,NPR,420407.38,,Quarterly interest credit,False
7000271,100015,2026-07-22,13:30:00,Interest Credit,POS,48595.09,NPR,469002.47,,Quarterly interest credit,False
7000282,100015,2026-07-23,07:15:00,Withdrawal,Internet Banking,12968.04,NPR,456034.43,Self,ATM cash withdrawal,False
7000257,100015,2026-07-25,08:15:00,Deposit,Internet Banking,39691.58,NPR,495726.01,Self,Cash deposit at branch counter,False
7000275,100015,2026-07-25,14:45:00,Fee,Branch,1253.53,NPR,494472.48,,Monthly account maintenance fee,False
7000280,100015,2026-07-27,15:15:00,Deposit,POS,91395.71,NPR,585868.19,Self,Cash deposit at branch counter,False
7000266,100015,2026-07-28,19:15:00,POS Purchase,ATM,2278.86,NPR,583589.33,Daraz,Point-of-sale card purchase,False
7000277,100015,2026-07-29,12:15:00,Fee,Mobile App,571.22,NPR,583018.11,,Monthly account maintenance fee,False
7000262,100015,2026-07-30,06:15:00,Withdrawal,IVR,28538.98,NPR,554479.13,Self,ATM cash withdrawal,False
7000259,100015,2026-08-01,14:15:00,Loan EMI,Internet Banking,31578.81,NPR,522900.32,,Loan EMI auto-debit,False
7000272,100015,2026-08-01,11:00:00,Transfer In,Internet Banking,2321.73,NPR,525222.05,,Incoming fund transfer,False
7000270,100015,2026-08-02,16:15:00,Fee,IVR,346.05,NPR,524876,,Monthly account maintenance fee,False
7000278,100015,2026-08-10,14:30:00,Loan EMI,Internet Banking,33872.44,NPR,491003.56,,Loan EMI auto-debit,False
7000260,100015,2026-08-11,20:30:00,Withdrawal,POS,60134.8,NPR,430868.76,Self,ATM cash withdrawal,False
7000267,100015,2026-08-11,18:00:00,Transfer In,IVR,82870.81,NPR,513739.57,,Incoming fund transfer,True
7000265,100015,2026-08-13,14:15:00,Transfer In,Internet Banking,78872.86,NPR,592612.43,,Incoming fund transfer,False
7000276,100015,2026-08-15,20:30:00,Interest Credit,IVR,64820.48,NPR,657432.91,,Quarterly interest credit,False
7000263,100015,2026-08-19,09:30:00,Deposit,Branch,68007.99,NPR,725440.9,Self,Cash deposit at branch counter,False
7000269,100015,2026-08-23,20:15:00,Interest Credit,POS,86363.1,NPR,811804,,Quarterly interest credit,False
7000283,100015,2026-08-23,15:45:00,Interest Credit,Internet Banking,40028.08,NPR,851832.08,,Quarterly interest credit,False
7000261,100015,2026-08-28,10:15:00,Withdrawal,Internet Banking,38387.65,NPR,813444.43,Self,ATM cash withdrawal,False
7000288,100016,2025-05-14,18:00:00,Fee,ATM,618.33,NPR,149857.95,,Monthly account maintenance fee,False
7000289,100016,2025-07-01,10:00:00,Interest Credit,Mobile App,72366.28,NPR,222224.23,,Quarterly interest credit,False
7000292,100016,2025-07-05,22:00:00,Interest Credit,Mobile App,3650.36,NPR,225874.59,,Quarterly interest credit,False
7000293,100016,2025-07-05,19:30:00,POS Purchase,Internet Banking,2962.81,NPR,222911.78,NTC Recharge,Point-of-sale card purchase,False
7000284,100016,2025-07-21,17:30:00,Interest Credit,ATM,92554.04,NPR,315465.82,,Quarterly interest credit,False
7000291,100016,2025-08-14,13:45:00,Withdrawal,ATM,46087.74,NPR,269378.08,Self,ATM cash withdrawal,False
7000290,100016,2025-08-17,13:30:00,Transfer Out,IVR,1520.52,NPR,267857.56,,Outgoing fund transfer,False
7000295,100016,2025-09-05,13:45:00,Loan EMI,Internet Banking,17007.58,NPR,250849.98,,Loan EMI auto-debit,False
7000287,100016,2026-01-19,20:45:00,Interest Credit,Mobile App,11513.2,NPR,262363.18,,Quarterly interest credit,False
7000286,100016,2026-08-03,12:15:00,Transfer In,Internet Banking,5309.58,NPR,267672.76,,Incoming fund transfer,False
7000294,100016,2026-08-08,18:15:00,Deposit,Mobile App,21837.46,NPR,289510.22,Self,Cash deposit at branch counter,False
7000285,100016,2026-08-19,16:00:00,Deposit,ATM,64158.52,NPR,353668.74,Self,Cash deposit at branch counter,False
7000309,100017,2025-12-22,12:45:00,Loan EMI,Internet Banking,9803.28,NPR,9874.18,,Loan EMI auto-debit,False
7000308,100017,2025-12-27,17:15:00,Loan EMI,Internet Banking,43189.6,NPR,-33315.42,,Loan EMI auto-debit,False
7000303,100017,2026-01-16,09:30:00,Transfer In,Internet Banking,48604.97,NPR,15289.55,,Incoming fund transfer,False
7000307,100017,2026-01-26,16:15:00,Interest Credit,Branch,31335.84,NPR,46625.39,,Quarterly interest credit,False
7000322,100017,2026-02-11,16:00:00,Transfer In,IVR,29969.94,NPR,76595.33,,Incoming fund transfer,False
7000316,100017,2026-03-02,12:15:00,Transfer In,IVR,29462.36,NPR,106057.69,,Incoming fund transfer,False
7000323,100017,2026-03-18,06:00:00,Transfer In,Branch,35533.9,NPR,141591.59,,Incoming fund transfer,False
7000310,100017,2026-04-04,20:15:00,Interest Credit,ATM,24693.33,NPR,166284.92,,Quarterly interest credit,False
7000321,100017,2026-04-13,20:15:00,Transfer Out,IVR,5833.02,NPR,160451.9,,Outgoing fund transfer,False
7000300,100017,2026-04-19,06:00:00,Fee,IVR,1313.22,NPR,159138.68,,Monthly account maintenance fee,False
7000297,100017,2026-04-20,18:45:00,POS Purchase,Branch,11846.02,NPR,147292.66,Amazon,Point-of-sale card purchase,False
7000302,100017,2026-04-30,17:30:00,Loan EMI,Internet Banking,22133.6,NPR,125159.06,,Loan EMI auto-debit,False
7000296,100017,2026-05-04,14:45:00,Deposit,Mobile App,75698.68,NPR,200857.74,Self,Cash deposit at branch counter,False
7000313,100017,2026-05-09,11:15:00,Transfer Out,IVR,11409.85,NPR,189447.89,,Outgoing fund transfer,False
7000315,100017,2026-05-11,21:00:00,Fee,IVR,824.6,NPR,188623.29,,Monthly account maintenance fee,False
7000318,100017,2026-05-11,09:00:00,POS Purchase,Branch,11642.08,NPR,176981.21,Amazon,Point-of-sale card purchase,False
7000319,100017,2026-05-22,14:00:00,Deposit,POS,88734.73,NPR,265715.94,Self,Cash deposit at branch counter,False
7000298,100017,2026-05-24,21:45:00,Transfer Out,POS,40695.99,NPR,225019.95,,Outgoing fund transfer,False
7000305,100017,2026-05-25,14:30:00,Interest Credit,POS,58484.93,NPR,283504.88,,Quarterly interest credit,False
7000306,100017,2026-05-29,09:30:00,Withdrawal,Mobile App,62098.41,NPR,221406.47,Self,ATM cash withdrawal,False
7000312,100017,2026-06-14,21:45:00,Interest Credit,Branch,38261.06,NPR,259667.53,,Quarterly interest credit,False
7000317,100017,2026-06-30,17:45:00,POS Purchase,POS,9987.28,NPR,249680.25,Foodmandu,Point-of-sale card purchase,False
7000299,100017,2026-07-14,20:00:00,Transfer In,Mobile App,90845.26,NPR,340525.51,,Incoming fund transfer,False
7000314,100017,2026-07-17,11:30:00,Fee,ATM,984.62,NPR,339540.89,,Monthly account maintenance fee,False
7000311,100017,2026-07-18,18:15:00,Interest Credit,Branch,69736.4,NPR,409277.29,,Quarterly interest credit,False
7000304,100017,2026-07-30,18:30:00,Fee,ATM,834.54,NPR,408442.75,,Monthly account maintenance fee,False
7000301,100017,2026-08-10,06:45:00,Withdrawal,Mobile App,6095.45,NPR,402347.3,Self,ATM cash withdrawal,False
7000320,100017,2026-08-10,06:00:00,Transfer In,POS,78682.59,NPR,481029.89,,Incoming fund transfer,False
7000331,100018,2026-07-31,17:45:00,POS Purchase,IVR,7546.64,NPR,114900.78,,Point-of-sale card purchase,False
7000332,100018,2026-08-05,18:15:00,Transfer Out,IVR,22713.75,NPR,92187.03,,Outgoing fund transfer,False
7000326,100018,2026-08-07,21:15:00,Fee,IVR,496.45,NPR,91690.58,,Monthly account maintenance fee,False
7000328,100018,2026-08-07,22:15:00,Transfer Out,IVR,18419.5,NPR,73271.08,,Outgoing fund transfer,False
7000325,100018,2026-08-14,06:00:00,Transfer Out,Mobile App,39268.81,NPR,34002.27,,Outgoing fund transfer,False
7000330,100018,2026-08-14,20:30:00,Transfer Out,Mobile App,62022.7,NPR,-28020.43,,Outgoing fund transfer,False
7000324,100018,2026-08-22,15:00:00,Transfer In,Mobile App,27936.8,NPR,-83.63,,Incoming fund transfer,False
7000327,100018,2026-08-22,18:45:00,Loan EMI,Internet Banking,25797.9,NPR,-25881.53,,Loan EMI auto-debit,False
7000329,100018,2026-08-22,13:00:00,Transfer In,Branch,29172.34,NPR,3290.81,,Incoming fund transfer,False
7000336,100019,2025-10-25,15:30:00,Loan EMI,Internet Banking,39637.57,NPR,350963.21,,Loan EMI auto-debit,False
7000338,100019,2025-12-12,19:45:00,Fee,IVR,1190.23,NPR,349772.98,,Monthly account maintenance fee,False
7000343,100019,2025-12-14,07:00:00,POS Purchase,ATM,348.16,NPR,349424.82,IME Remit,Point-of-sale card purchase,False
7000350,100019,2025-12-22,20:45:00,Deposit,Branch,31416.26,NPR,380841.08,Self,Cash deposit at branch counter,False
7000335,100019,2025-12-26,12:30:00,Interest Credit,Internet Banking,45931.46,NPR,426772.54,,Quarterly interest credit,False
7000346,100019,2026-01-11,09:00:00,Fee,IVR,416.08,NPR,426356.46,,Monthly account maintenance fee,False
7000342,100019,2026-01-15,12:45:00,Transfer Out,POS,30982.9,NPR,395373.56,,Outgoing fund transfer,False
7000340,100019,2026-01-21,10:30:00,Loan EMI,Internet Banking,24401.55,NPR,370972.01,,Loan EMI auto-debit,False
7000354,100019,2026-01-24,12:00:00,Fee,Internet Banking,1250.54,NPR,369721.47,,Monthly account maintenance fee,False
7000347,100019,2026-02-03,14:30:00,Deposit,Branch,23749.34,NPR,393470.81,Self,Cash deposit at branch counter,False
7000344,100019,2026-02-13,15:15:00,Loan EMI,Internet Banking,38700.49,NPR,354770.32,,Loan EMI auto-debit,False
7000349,100019,2026-02-16,09:15:00,POS Purchase,IVR,4552.82,NPR,350217.5,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7000351,100019,2026-02-17,16:45:00,Deposit,Branch,20014.4,NPR,370231.9,Self,Cash deposit at branch counter,False
7000348,100019,2026-03-08,06:30:00,Withdrawal,Mobile App,31910.32,NPR,338321.58,Self,ATM cash withdrawal,False
7000345,100019,2026-04-20,08:15:00,Transfer In,Internet Banking,35432.29,NPR,373753.87,,Incoming fund transfer,False
7000334,100019,2026-04-23,14:30:00,Transfer Out,Branch,37206.39,NPR,336547.48,,Outgoing fund transfer,False
7000356,100019,2026-05-01,06:00:00,Withdrawal,Internet Banking,58467.85,NPR,278079.63,Self,ATM cash withdrawal,False
7000333,100019,2026-05-30,12:15:00,Transfer In,Internet Banking,87277.92,NPR,365357.55,,Incoming fund transfer,False
7000341,100019,2026-06-04,09:15:00,Transfer Out,ATM,25341.84,NPR,340015.71,,Outgoing fund transfer,False
7000339,100019,2026-06-05,09:15:00,Loan EMI,Internet Banking,10942,NPR,329073.71,,Loan EMI auto-debit,False
7000355,100019,2026-06-18,22:00:00,Transfer Out,ATM,61941.3,NPR,267132.41,,Outgoing fund transfer,False
7000353,100019,2026-07-14,19:45:00,Withdrawal,IVR,48674.62,NPR,218457.79,Self,ATM cash withdrawal,False
7000352,100019,2026-07-25,15:45:00,Loan EMI,Internet Banking,19483.23,NPR,198974.56,,Loan EMI auto-debit,False
7000337,100019,2026-08-03,10:15:00,Transfer In,POS,52579.31,NPR,251553.87,,Incoming fund transfer,False
7000361,100020,2024-03-10,08:30:00,Interest Credit,IVR,12350.52,NPR,502118.84,,Quarterly interest credit,False
7000371,100020,2024-05-05,08:00:00,Transfer Out,Internet Banking,36543.16,NPR,465575.68,,Outgoing fund transfer,False
7000366,100020,2025-03-21,12:30:00,Withdrawal,Internet Banking,60175.63,NPR,405400.05,Self,ATM cash withdrawal,False
7000369,100020,2025-03-27,14:30:00,Transfer In,POS,37149.1,NPR,442549.15,,Incoming fund transfer,False
7000360,100020,2025-03-28,22:15:00,Loan EMI,Internet Banking,33247.19,NPR,409301.96,,Loan EMI auto-debit,False
7000365,100020,2025-06-19,20:45:00,Withdrawal,Internet Banking,30265.61,NPR,379036.35,Self,ATM cash withdrawal,False
7000368,100020,2025-08-23,14:15:00,Withdrawal,Internet Banking,2934.15,NPR,376102.2,Self,ATM cash withdrawal,False
7000370,100020,2025-09-09,10:30:00,Transfer In,Internet Banking,49424.87,NPR,425527.07,,Incoming fund transfer,False
7000364,100020,2025-09-22,19:00:00,Transfer In,POS,37641.7,NPR,463168.77,,Incoming fund transfer,False
7000357,100020,2025-10-09,10:30:00,POS Purchase,ATM,2020.04,NPR,461148.73,IME Remit,Point-of-sale card purchase,False
7000367,100020,2025-10-23,22:30:00,POS Purchase,Internet Banking,8587.44,NPR,452561.29,Salary Employer Pvt Ltd,Point-of-sale card purchase,False
7000359,100020,2025-11-03,15:00:00,Loan EMI,Internet Banking,3107.68,NPR,449453.61,,Loan EMI auto-debit,False
7000372,100020,2025-11-10,20:00:00,POS Purchase,Mobile App,11000.12,NPR,438453.49,Khalti,Point-of-sale card purchase,False
7000358,100020,2025-12-30,12:15:00,Loan EMI,Internet Banking,29692.97,NPR,408760.52,,Loan EMI auto-debit,False
7000363,100020,2026-01-18,06:30:00,Withdrawal,Mobile App,41826.85,NPR,366933.67,Self,ATM cash withdrawal,False
7000362,100020,2026-03-20,11:00:00,Deposit,POS,28195.04,NPR,395128.71,Self,Cash deposit at branch counter,False
7000374,100021,2024-05-09,06:00:00,Interest Credit,Branch,75893.81,NPR,88390.6,,Quarterly interest credit,False
7000376,100021,2024-05-20,20:30:00,Withdrawal,Internet Banking,18967.25,NPR,69423.35,Self,ATM cash withdrawal,False
7000380,100021,2024-07-10,15:45:00,Fee,Branch,882.92,NPR,68540.43,,Monthly account maintenance fee,False
7000381,100021,2024-11-02,22:00:00,Interest Credit,IVR,52382.47,NPR,120922.9,,Quarterly interest credit,False
7000377,100021,2024-11-16,09:45:00,Transfer Out,Branch,54605.18,NPR,66317.72,,Outgoing fund transfer,False
7000383,100021,2024-11-20,15:30:00,Withdrawal,POS,33169.03,NPR,33148.69,Self,ATM cash withdrawal,False
7000373,100021,2025-02-18,06:45:00,Withdrawal,IVR,19739.91,NPR,13408.78,Self,ATM cash withdrawal,False
7000375,100021,2025-05-30,08:15:00,Transfer In,Branch,21288.48,NPR,34697.26,,Incoming fund transfer,False
7000379,100021,2025-08-08,14:45:00,Withdrawal,POS,45142.74,NPR,-10445.48,Self,ATM cash withdrawal,False
7000378,100021,2025-09-03,09:45:00,Fee,Branch,134.68,NPR,-10580.16,,Monthly account maintenance fee,False
7000382,100021,2026-03-31,13:30:00,Withdrawal,Mobile App,33660.31,NPR,-44240.47,Self,ATM cash withdrawal,False
7000387,100022,2025-10-27,12:45:00,Transfer In,POS,24763.92,NPR,24763.92,,Incoming fund transfer,False
7000384,100022,2025-11-23,14:15:00,Transfer Out,POS,59411.58,NPR,-34647.66,,Outgoing fund transfer,False
7000386,100022,2026-06-14,08:30:00,Transfer In,Branch,76978.93,NPR,42331.27,,Incoming fund transfer,False
7000385,100022,2026-08-21,12:15:00,Loan EMI,Internet Banking,22535.4,NPR,19795.87,,Loan EMI auto-debit,False
7000398,100023,2026-04-22,13:45:00,Loan EMI,Internet Banking,6944.81,NPR,72272.8,,Loan EMI auto-debit,False
7000392,100023,2026-05-01,08:15:00,POS Purchase,ATM,10093.38,NPR,62179.42,Amazon,Point-of-sale card purchase,False
7000405,100023,2026-05-01,14:30:00,Withdrawal,IVR,21796.91,NPR,40382.51,Self,ATM cash withdrawal,False
7000389,100023,2026-05-03,18:45:00,Loan EMI,Internet Banking,40632.33,NPR,-249.82,,Loan EMI auto-debit,False
7000388,100023,2026-05-16,11:45:00,Transfer In,Branch,28674.09,NPR,28424.27,,Incoming fund transfer,False
7000401,100023,2026-05-23,06:45:00,Deposit,POS,72685.34,NPR,101109.61,Self,Cash deposit at branch counter,False
7000407,100023,2026-06-05,10:15:00,Withdrawal,ATM,52621.29,NPR,48488.32,Self,ATM cash withdrawal,False
7000394,100023,2026-06-06,22:15:00,Transfer In,ATM,16344.44,NPR,64832.76,,Incoming fund transfer,False
7000390,100023,2026-06-11,15:45:00,Loan EMI,Internet Banking,18733.33,NPR,46099.43,,Loan EMI auto-debit,False
7000408,100023,2026-06-14,12:30:00,Transfer In,Mobile App,46936.76,NPR,93036.19,,Incoming fund transfer,False
7000399,100023,2026-06-22,20:45:00,Fee,Branch,85.22,NPR,92950.97,,Monthly account maintenance fee,False
7000400,100023,2026-06-24,07:30:00,Withdrawal,ATM,29256.78,NPR,63694.19,Self,ATM cash withdrawal,False
7000393,100023,2026-06-29,15:30:00,Interest Credit,Internet Banking,84772.11,NPR,148466.3,,Quarterly interest credit,True
7000396,100023,2026-07-04,12:45:00,Interest Credit,Mobile App,28888.62,NPR,177354.92,,Quarterly interest credit,False
